Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2010040170305,2-Apr-10,3/14/10 11:15,SLC,Salt Lake City International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Personal Accessories,$0.00 ,Deny
2010040270328,2-Apr-10,4/2/10 0:00,OGG,"Kahului-Maui, HI",American Airlines  ,Passenger Property Loss,Checked Baggage,Other,$65.00 ,Approve in Full
2010040570406,2-Apr-10,4/1/10 15:10,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2010040570409,2-Apr-10,3/23/10 5:30,BDL,Bradley International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2010040570411,2-Apr-10,3/20/10 18:00,MCO,Orlando International Airport,Continental Airlines  ,Passenger Property Loss,Checked Baggage,Tools & Home Improvement Supplies,$0.00 ,Deny
2010040770497,2-Apr-10,3/6/10 0:00,EWR,Newark International Airport,Continental Airlines  ,Passenger Property Loss,Checked Baggage,Audio/Video; Cameras; Other,$0.00 ,Deny
2010040770501,2-Apr-10,1/21/10 0:00,DTW,Detroit Metropolitan Wayne County Airport,Northwest Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2010040770510,2-Apr-10,3/11/10 0:00,RSW,Southwest Florida International,AirTran Airlines,Property Damage,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2010040770513,2-Apr-10,2/13/10 11:30,MSY,New Orleans International,American Airlines  ,Passenger Property Loss,Checked Baggage,"Books, Magazines & Other; Cameras; Cameras; Clothing; Cosmetics & Grooming",$0.00 ,Deny
2010040770516,2-Apr-10,3/11/10 16:05,JFK,John F. Kennedy International,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2010040770522,2-Apr-10,3/21/10 17:21,LAS,McCarran International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches; Jewelry & Watches,$0.00 ,Deny
2010040770537,2-Apr-10,3/27/10 0:00,LAX,Los Angeles International Airport ,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Food & Drink,$0.00 ,Deny
2010040770541,2-Apr-10,2/19/10 13:50,LGA,LaGuardia ,American Airlines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories; Jewelry & Watches,$0.00 ,Deny
2010040770542,2-Apr-10,3/8/10 13:30,OGG,"Kahului-Maui, HI",American Airlines  ,Passenger Property Loss,Checkpoint,Personal Electronics,$107.63 ,Settle
2010040770546,2-Apr-10,3/31/10 11:45,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Property Damage,Checkpoint,Audio/Video; Computer & Accessories,$316.33 ,Settle
2010040770551,2-Apr-10,3/25/10 10:00,LAX,Los Angeles International Airport ,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2010040770554,2-Apr-10,3/14/10 0:00,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checked Baggage,Cameras; Cameras,$0.00 ,Deny
2010040870560,2-Apr-10,3/18/10 19:45,SAT,San Antonio International,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$50.00 ,Settle
2010040870561,2-Apr-10,3/17/10 0:00,LAX,Los Angeles International Airport ,American Airlines  ,Property Damage,Checked Baggage,Household Items,$0.00 ,Deny
2010040870567,2-Apr-10,3/4/10 0:00,COS,Colorado Springs Municipal,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$94.05 ,Settle
2010040970612,2-Apr-10,3/9/10 18:00,ORD,Chicago O'Hare International Airport,American Airlines  ,Property Damage,Checked Baggage,Other,$0.00 ,Deny
2010051171665,3-Apr-10,3/29/10 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2010031369557,5-Apr-10,2/22/10 12:00,OMA,Eppley Airfield,UAL  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$130.00 ,Approve in Full
2010031969765,5-Apr-10,2/3/10 0:00,BOS,Boston (Logan) International Airport ,American Eagle  ,Passenger Property Loss,Checkpoint,Computer & Accessories,$0.00 ,Deny
2010031969787,5-Apr-10,2/1/10 19:15,SNA,John Wayne,Southwest Airlines  ,Property Damage,Checked Baggage,Audio/Video,$0.00 ,Deny
2010032369945,5-Apr-10,2/18/10 6:30,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checked Baggage,Clothing; Cosmetics & Grooming,$0.00 ,Deny
2010032570020,5-Apr-10,2/28/10 15:00,MCO,Orlando International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies,$0.00 ,Deny
2010032570026,5-Apr-10,3/10/10 0:00,SAN,San Diego International,UAL  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,-
2010040170302,5-Apr-10,2/28/10 22:30,ORD,Chicago O'Hare International Airport,Iberia Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses; Personal Accessories,$0.00 ,Deny
2010040270323,5-Apr-10,3/23/10 16:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2010040270369,5-Apr-10,3/10/10 0:00,BOS,Boston (Logan) International Airport ,USAir  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2010040670477,5-Apr-10,3/23/10 11:45,TPA,Tampa International,AirTran Airlines,Property Damage,Checkpoint,Baggage/Cases/Purses,$650.09 ,Approve in Full
2010040670478,5-Apr-10,3/27/10 0:00,IAD,Washington Dulles International,Jet Blue,Property Damage,Checked Baggage,Cosmetics & Grooming,$0.00 ,Deny
2010040670479,5-Apr-10,3/19/10 0:00,RNO,Reno/Tahoe International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cameras; Other,-,-
2010040770486,5-Apr-10,3/14/10 8:00,OAK,Metropolitan Oakland International,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2010040770487,5-Apr-10,2/8/10 0:00,ORD,Chicago O'Hare International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Clothing; Sporting Equipment & Supplies,$0.00 ,Deny
2010040770493,5-Apr-10,3/26/10 14:00,TUL,Tulsa International Airport,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2010040770499,5-Apr-10,3/28/10 10:15,TUS,Tucson International,American Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2010040770503,5-Apr-10,3/22/10 17:00,LRD,Laredo International,American Airlines  ,Passenger Property Loss,Checked Baggage,Audio/Video; Computer & Accessories; Other; Toys & Games,$0.00 ,Deny
2010040770518,5-Apr-10,3/31/10 19:00,KOA,Kona International,American Airlines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2010040770519,5-Apr-10,3/23/10 12:00,SAN,San Diego International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,$12.00 ,Approve in Full
2010040770520,5-Apr-10,3/23/10 0:00,ALB,Albany International,UAL  ,Property Damage,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2010040770521,5-Apr-10,3/18/10 16:00,IAD,Washington Dulles International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Personal Electronics,$0.00 ,Deny
2010040770523,5-Apr-10,3/17/10 16:25,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines  ,Property Damage,Checked Baggage,Clothing; Cosmetics & Grooming; Food & Drink,$0.00 ,Deny
2010040770524,5-Apr-10,3/25/10 17:00,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Personal Accessories,$0.00 ,Deny
2010040770532,5-Apr-10,3/29/10 15:00,BOS,Boston (Logan) International Airport ,USAir  ,Passenger Property Loss,Checked Baggage,Personal Accessories,$263.95 ,Settle
2010040770556,5-Apr-10,4/2/10 7:45,IAD,Washington Dulles International,American Airlines  ,Passenger Property Loss,Checked Baggage,-,$20.00 ,Approve in Full
2010040870562,5-Apr-10,1/1/10 9:45,DTW,Detroit Metropolitan Wayne County Airport,American Airlines  ,Property Damage,Checkpoint,Personal Accessories,$0.00 ,Deny
2010040870566,5-Apr-10,2/23/10 0:00,ITH,"Tompkins County,  Ithaca",USAir  ,Passenger Property Loss,Checked Baggage,Cameras; Other,$0.00 ,Deny
2010040870568,5-Apr-10,3/28/10 16:00,HSV,Huntsville International Airport,USAir  ,Property Damage,Checked Baggage,-,$0.00 ,Deny
2010040870571,5-Apr-10,3/26/10 10:10,MCO,Orlando International Airport,Air Canada,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Baggage/Cases/Purses,$0.00 ,Deny
2010040870572,5-Apr-10,2/20/10 12:15,PBI,Palm Beach International,Jet Blue,Passenger Property Loss,Checkpoint,Jewelry & Watches,$0.00 ,Deny
2010040870573,5-Apr-10,3/27/10 8:00,ORD,Chicago O'Hare International Airport,UAL  ,Property Damage,Checked Baggage,Other,$0.00 ,Deny
2010040870574,5-Apr-10,2/13/10 6:30,EGE,Eagle County Regional,American Airlines  ,Passenger Property Loss,Checked Baggage,Currency; Personal Accessories,$0.00 ,Deny
2010040870578,5-Apr-10,3/21/10 0:00,MCO,Orlando International Airport,Copa Airlines,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2010040870581,5-Apr-10,2/26/10 0:00,MIA,Miami International Airport,Continental Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,-,-
2010040870583,5-Apr-10,4/2/10 19:00,PHL,Philadelphia International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2010040870585,5-Apr-10,3/27/10 0:00,F,Foreign airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2010040870586,5-Apr-10,3/24/10 16:30,LGA,LaGuardia ,UAL  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,-,-
2010040870587,5-Apr-10,3/31/10 0:00,LIH,Lihue Airport,UAL  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2010040870588,5-Apr-10,1/2/10 0:00,PVD,"TF Green Airport, Providence",Southwest Airlines  ,Property Damage,Checkpoint,"Books, Magazines & Other",-,-
2010040870589,5-Apr-10,3/3/10 0:00,IAH,Houston - George Bush Intercontinental Airport,Continental Airlines  ,Personal Injury,Checked Baggage,"Baggage/Cases/Purses; Books, Magazines & Other; Clothing; Other",$307.00 ,Settle
2010040870590,5-Apr-10,3/25/10 11:00,COS,Colorado Springs Municipal,Continental Airlines  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2010040870591,5-Apr-10,3/21/10 8:45,LAS,McCarran International,Hawaiian Airlines  ,Property Damage,Checkpoint,Personal Accessories,$0.00 ,Deny
2010040870592,5-Apr-10,4/1/10 13:30,SMF,Sacramento International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming; Cosmetics & Grooming; Personal Accessories,$0.00 ,Deny
2010040870593,5-Apr-10,3/21/10 5:45,MCO,Orlando International Airport,UAL  ,Property Damage,Checked Baggage,Computer & Accessories,$254.78 ,Approve in Full
2010040870595,5-Apr-10,1/16/10 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,Deny
2010040870597,5-Apr-10,2/28/10 11:00,ATL,Hartsfield-Jackson Atlanta International Airport,Continental Airlines  ,Passenger Property Loss,Checkpoint,Baggage/Cases/Purses; Other,$0.00 ,Deny
2010040870598,5-Apr-10,3/21/10 14:45,CLT,Charlotte/Douglas International Airport,USAir  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,$38.15 ,Settle
2010040870600,5-Apr-10,3/17/10 10:52,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Clothing; Travel Accessories,$0.00 ,Deny
2010040870601,5-Apr-10,3/21/10 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Clothing,$68.95 ,Approve in Full
2010040870602,5-Apr-10,2/22/10 0:00,PHX,Phoenix Sky Harbor International,USAir  ,Property Damage,Checked Baggage,Home Decor; Household Items,$0.00 ,Deny
2010040870605,5-Apr-10,3/20/10 15:00,CID,Eastern Iowa,American Airlines  ,Passenger Property Loss,Checked Baggage,Cameras; Cameras; Personal Electronics,$0.00 ,Deny
2010040970608,5-Apr-10,3/3/10 20:30,OGG,"Kahului-Maui, HI",Delta Air Lines  ,Passenger Property Loss,Checkpoint,Currency; Jewelry & Watches,$0.00 ,Deny
2010040970609,5-Apr-10,3/18/10 0:00,MIA,Miami International Airport,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2010040970611,5-Apr-10,3/22/10 0:00,RIC,Richmond International,USAir  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2010040970613,5-Apr-10,3/21/10 15:00,PHL,Philadelphia International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2010040970614,5-Apr-10,3/31/10 14:10,BZN,Gallatin Field,Delta Air Lines  ,Property Damage,Checked Baggage,-,$0.00 ,Deny
2010040970616,5-Apr-10,3/1/10 0:00,PHX,Phoenix Sky Harbor International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2010040970620,5-Apr-10,3/11/10 10:25,TPA,Tampa International,Southeast Airlines,Passenger Property Loss,Checked Baggage,Clothing,-,-
2010040970621,5-Apr-10,3/31/10 0:00,JFK,John F. Kennedy International,TAM airlines,Passenger Property Loss,Checkpoint,Computer & Accessories,$0.00 ,Deny
2010040970622,5-Apr-10,2/20/10 0:00,SNA,John Wayne,Continental Airlines  ,Property Damage,Checkpoint,Cosmetics & Grooming,$56.00 ,Settle
2010040970624,5-Apr-10,3/29/10 13:00,MHT,Manchester Regional Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$10.00 ,Approve in Full
2010040970625,5-Apr-10,3/15/10 11:45,MDW,Midway International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Personal Accessories,$0.00 ,Deny
2010040970627,5-Apr-10,3/26/10 0:00,ITO,Hilo International,Hawaiian Airlines  ,Passenger Property Loss,Checkpoint,Cosmetics & Grooming,-,-
2010040970629,5-Apr-10,3/13/10 0:00,JFK,John F. Kennedy International,EL AL Israeli Airlines  ,Passenger Property Loss,Checkpoint,Cameras,$0.00 ,Deny
2010040970630,5-Apr-10,3/19/10 18:30,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2010040970631,5-Apr-10,3/22/10 16:00,CVG,Cincinnati/Northern Kentucky International,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$32.10 ,Approve in Full
2010040970632,5-Apr-10,3/9/10 0:00,SBN,South Bend Regional,Allegiant Air,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2010040970633,5-Apr-10,2/4/10 8:30,LAX,Los Angeles International Airport ,Alaska Airlines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$181.98 ,Settle
2010040970635,5-Apr-10,4/2/10 5:44,COS,Colorado Springs Municipal,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Clothing; Other; Toys & Games,$0.00 ,Deny
2010040970637,5-Apr-10,3/12/10 9:30,MCO,Orlando International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches; Other,$0.00 ,Deny
2010040970639,5-Apr-10,2/17/10 16:00,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Other; Travel Accessories,$32.00 ,Approve in Full
2010040970642,5-Apr-10,3/29/10 11:34,LGA,LaGuardia ,Midwest Express Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2010040970643,5-Apr-10,3/2/10 0:00,OMA,Eppley Airfield,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2010040970650,5-Apr-10,3/7/10 0:00,IAD,Washington Dulles International,UAL  ,Passenger Property Loss,Checked Baggage,Personal Accessories,$0.00 ,Deny
2010040970653,5-Apr-10,3/25/10 0:00,AUS,Austin-Bergstrom International Airport,Southwest Airlines  ,Property Damage,Checked Baggage,Cosmetics & Grooming,$0.00 ,Deny
2010040970654,5-Apr-10,3/19/10 0:00,EWR,Newark International Airport,Continental Airlines  ,Property Damage,Checked Baggage,Other,$19.75 ,Approve in Full
2010040970662,5-Apr-10,3/14/10 0:00,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Clothing,$0.00 ,Deny
2010041470777,5-Apr-10,3/23/10 13:00,TEX,Telluride Regional Airport,UAL  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$37.61 ,Settle
2010041470782,5-Apr-10,3/1/10 0:00,JFK,John F. Kennedy International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming; Jewelry & Watches,$0.00 ,Deny
2010041470787,5-Apr-10,3/26/10 13:30,SNA,John Wayne,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$25.00 ,Approve in Full
2010041470789,5-Apr-10,1/11/10 0:00,ORF,Norfolk International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$41.99 ,Approve in Full
2010041470791,5-Apr-10,3/13/10 21:30,MCO,Orlando International Airport,Continental Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2010041470797,5-Apr-10,3/18/10 13:20,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Personal Electronics,$32.09 ,Approve in Full
2010041470798,5-Apr-10,2/9/10 9:25,LAX,Los Angeles International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Cameras; Clothing; Cosmetics & Grooming; Food & Drink,$0.00 ,Deny
2010041570814,5-Apr-10,3/13/10 0:00,JFK,John F. Kennedy International,British Airways  ,Passenger Property Loss,Checked Baggage,Personal Electronics,$208.65 ,Approve in Full
2010041570816,5-Apr-10,3/6/10 0:00,JFK,John F. Kennedy International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Toys & Games,$0.00 ,Deny
2010040770488,6-Apr-10,3/15/10 9:00,ORD,Chicago O'Hare International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2010022768818,6-Apr-10,1/8/10 0:00,IAD,Washington Dulles International,Scandinavian Airlines Systems  ,Property Damage,Checked Baggage,Home Decor,$0.00 ,Deny
2010032369951,6-Apr-10,3/2/10 14:00,RDU,Raleigh-Durham International,UAL  ,Passenger Property Loss,Checked Baggage,Cameras,$0.00 ,Deny
2010040670440,6-Apr-10,4/6/10 0:00,BUF,Buffalo Niagara International,Continental Airlines  ,Passenger Property Loss,Checked Baggage,Cameras,-,-
2010040770485,6-Apr-10,1/10/10 11:00,VLD,Valdosta Municipal,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2010040770495,6-Apr-10,3/31/10 22:00,PHX,Phoenix Sky Harbor International,UAL  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$13.26 ,Approve in Full
2010040770498,6-Apr-10,3/27/10 23:08,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checkpoint,Personal Accessories,$249.00 ,Approve in Full
2010040770504,6-Apr-10,3/10/10 10:00,PDX,Portland International,UAL  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2010040770507,6-Apr-10,3/17/10 14:34,ABQ,Albuquerque International Sunport Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Medical/Science,$0.00 ,Deny
2010040770509,6-Apr-10,4/5/10 9:45,HOU,William P. Hobby,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,Deny
2010040770515,6-Apr-10,3/12/10 17:00,MAF,Midland International Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,Deny
2010040770528,6-Apr-10,4/3/10 13:00,IAH,Houston - George Bush Intercontinental Airport,Continental Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$70.90 ,Approve in Full
2010040770529,6-Apr-10,4/2/10 10:20,PHL,Philadelphia International Airport,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Baggage/Cases/Purses; Cosmetics & Grooming,$125.95 ,Settle
2010040770531,6-Apr-10,3/31/10 13:15,BOS,Boston (Logan) International Airport ,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Personal Electronics,$0.00 ,Deny
2010040770533,6-Apr-10,3/7/10 0:00,MIA,Miami International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00 ,Deny
2010040770534,6-Apr-10,3/30/10 0:00,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Audio/Video,$0.00 ,Deny
2010040770535,6-Apr-10,3/12/10 0:00,PHL,Philadelphia International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,Deny
2010040770536,6-Apr-10,4/6/10 12:00,EWR,Newark International Airport,Continental Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,Deny
2010040770538,6-Apr-10,3/13/10 23:30,ANC,Ted Stevens Anchorage International Airport,USAir  ,Property Damage,Checkpoint,Travel Accessories,$95.40 ,Settle
